transaction_id,user_id,date,amount,category,description,payment_method
fef6a78b-1e5c-4420-aadc-1de861d83420,190,2025-03-29,1007.08,Bills,WiFi payment,Credit Card
4598c867-ff7f-48c7-b767-ad40f6427686,139,2025-01-09,3478.1,Shopping,Flipkart,Debit Card
f4c89903-345b-4c05-96ee-2876679c7c25,165,2025-05-03,10698.57,Rent,Monthly rent,Netbanking
e8f58cfc-95d5-4cda-93cf-bb3a32aedc55,178,2024-12-30,4382.3,Travel,Indigo flight,UPI
e0054698-87cb-4990-b62b-d5be759ab0e1,199,2025-02-27,1195.52,Bills,Phone recharge,UPI
bd1a7fb2-77d9-43aa-8b92-43946978fcd7,193,2025-03-12,1083.06,Entertainment,Netflix,Credit Card
c710c7f0-ec73-45b8-a2e3-7459c5cbf163,176,2025-05-30,535.16,Bills,Electricity bill,Credit Card
d2562d8b-9a1a-45df-abee-5139992baa98,163,2025-05-22,3422.33,Travel,Uber ride,UPI
232bf0eb-5f89-4133-99d9-aefe8a16dfdb,151,2024-12-15,5941.61,Rent,Monthly rent,Netbanking
dcb2e1e0-7b07-45ac-bdab-65ce4530dccb,117,2025-05-15,3633.87,Shopping,DMart purchase,Debit Card
9e17a9d1-5f6c-49e2-ac86-e20cd85fcb2c,122,2024-12-29,1900.38,Travel,Uber ride,Netbanking
4eecf092-3ffb-46d2-a480-c5b238438844,133,2025-03-15,5907.34,Rent,PG fees,Netbanking
20774755-9e92-4975-abc9-928ba4346c6c,182,2025-01-03,2080.4,Travel,Ola trip,UPI
becda9b3-b973-4789-8785-761e4e34edc6,167,2025-02-02,12518.15,Rent,PG fees,Debit Card
251053a0-edcf-4e6a-87b3-6eb04618938f,107,2025-01-05,1964.92,Food,Swiggy order,Debit Card
86c1584d-7e0f-4c75-a361-1b9747570839,167,2025-01-05,53.37,Food,Zomato bill,UPI
c3ad6664-d4ec-4c73-812a-6ec95390862b,103,2025-02-05,800.27,Food,Dominos,Debit Card
92089f1a-03ed-46c9-8cd4-862f5cc173b8,179,2025-04-21,417.54,Food,Zomato bill,Netbanking
22a5929f-7bad-4e78-bf12-8cc617c2ada7,112,2025-01-17,4890.98,Travel,Ola trip,Credit Card
d0e4b586-1551-44a3-abdf-40a32033b671,156,2025-02-10,1169.27,Entertainment,BookMyShow,Credit Card
df7e51f1-eaba-4900-9182-e181165b2875,156,2025-03-15,1638.0,Entertainment,Spotify,UPI
81c28f21-cf0c-4d94-926f-00ff6cc03e27,115,2025-05-27,1873.82,Entertainment,Netflix,Debit Card
8387d366-2fcd-48da-ac0a-3591054228f4,123,2025-01-29,8490.54,Rent,Monthly rent,Credit Card
d7a3a229-0605-479d-bbb6-160413e55210,119,2025-05-18,426.66,Food,Restaurant charge,Debit Card
b3dc36ba-b4a2-4642-ac96-450214d5d21e,114,2024-12-20,4028.28,Shopping,DMart purchase,UPI
5821ccbe-783a-46ee-b635-d72e667995d3,130,2025-01-22,8656.94,Rent,Monthly rent,Netbanking
a69382be-9167-4883-8968-b62a31fdc13b,107,2025-01-12,687.16,Travel,Train ticket,Netbanking
b981bf80-ba74-4acb-b259-715b3f7cd186,175,2025-04-07,1521.49,Bills,WiFi payment,UPI
0dc229ec-4038-44c5-be6a-438226797e9b,141,2025-03-21,1343.85,Entertainment,Netflix,Netbanking
97ba7a8d-954c-4b96-bba7-47eafe205d63,117,2025-01-27,601.0,Entertainment,Spotify,Netbanking
69dd68d9-977a-47c0-a55a-38472f640a7e,154,2024-12-29,4749.11,Travel,Indigo flight,Netbanking
81f9f51a-74e0-4cc9-a7e4-64bda13e9cfa,103,2025-04-05,870.75,Shopping,DMart purchase,Netbanking
646c8e00-06ec-413d-ad50-e7edf0f0ac38,178,2025-02-01,1144.44,Food,Dominos,Netbanking
f538fce2-1b7d-456a-a9d8-846ad02ab642,198,2025-04-03,14922.87,Rent,PG fees,Debit Card
f0833622-2329-4e48-a2d1-3c812390c764,105,2025-03-18,157.48,Bills,WiFi payment,Credit Card
56dd6a77-aa38-4c3e-8738-3f8085580119,195,2024-12-23,1789.58,Food,Dominos,Credit Card
3dcc73ca-1aca-4f92-aaa4-443064226d92,168,2025-03-12,1491.55,Bills,Phone recharge,UPI
d57f406e-632c-48f3-809d-0f511ca0fd66,145,2025-04-08,800.56,Food,Dominos,UPI
dfadf849-2fbc-4542-9ea7-3819f38728cc,167,2025-01-06,1490.15,Bills,Phone recharge,Credit Card
8b06c2f1-e263-4f32-ab85-2173e85201c8,105,2025-03-29,1378.21,Entertainment,BookMyShow,Credit Card
58b95896-b2dc-4f55-949d-18d4b2acdecd,128,2025-03-27,1902.43,Food,Restaurant charge,Debit Card
29e1ce2e-8003-4ef9-8597-8a6e659ba535,173,2025-01-03,1015.79,Food,Zomato bill,UPI
c5409094-ae27-4749-b7c7-52f7a6625212,188,2025-01-07,451.76,Food,Restaurant charge,UPI
f56ee207-fc2b-4a61-a3b8-4f37e3d5806b,184,2025-04-11,14043.96,Rent,Monthly rent,Debit Card
dca84bde-7c86-4be2-98f1-e0f51f182462,147,2025-04-05,4219.57,Travel,Train ticket,Netbanking
3f3d12dc-8b8e-4734-9ec4-9342aff143f3,131,2025-04-23,326.26,Food,Zomato bill,Debit Card
9f1f67e1-900f-4163-9c9a-f1a69373d7fe,183,2025-05-29,1421.94,Shopping,Zudio,Debit Card
86c87f13-00ac-467e-8140-7c2ac2eb32f5,152,2025-04-01,2371.49,Shopping,Amazon,Netbanking
c5a899a5-49df-4d85-b7b7-a7536fed7bb7,162,2025-02-08,13167.25,Rent,Monthly rent,Debit Card
5f22a34f-43b5-480b-94ab-8265766e1779,150,2025-05-17,1271.75,Entertainment,Netflix,UPI
3900f2c3-7695-47b0-a26c-8cc69ae292a0,188,2025-06-02,301.33,Bills,Phone recharge,Credit Card
1d1972a3-4872-4b87-9b95-dd45b92421bf,162,2025-03-24,274.79,Food,Swiggy order,UPI
d2ba5b05-844a-49d9-bf71-a6f7aa30c83f,194,2024-12-12,1253.15,Travel,Indigo flight,Debit Card
904249d3-d5e1-4a32-a821-eee06fd43716,150,2025-05-14,1864.71,Bills,WiFi payment,Debit Card
9496cf3c-88e2-41af-8f3b-395c22d51994,172,2025-05-21,605.17,Entertainment,BookMyShow,Debit Card
6b83feab-cd0e-474d-994b-dc3578a3f206,125,2024-12-10,820.07,Food,Swiggy order,UPI
edc66738-254f-41d5-b6bb-e10803766b2c,166,2024-12-20,441.54,Entertainment,Gaming top-up,UPI
56bdf6bc-1403-4934-8301-fa273afbbf12,129,2024-12-13,992.05,Shopping,DMart purchase,UPI
35e60bf7-baab-406e-a762-78657073bfec,188,2025-04-08,876.24,Shopping,Flipkart,UPI
9888bb56-2355-4016-b624-d7dc8fe401b8,156,2025-05-03,3268.94,Travel,Train ticket,Credit Card
4e9fe520-6392-4539-b7f2-0a36d7b1bf70,164,2025-03-26,3482.95,Shopping,Amazon,Credit Card
06f22bf5-5259-455e-b2d3-6bc18b3cdee0,101,2025-01-25,696.91,Travel,Indigo flight,Credit Card
15bb49a1-74ee-49b7-b049-bec6a054feb7,144,2025-04-10,14218.4,Rent,PG fees,Netbanking
71de15fa-2482-4e75-aa42-231e59d5a293,119,2025-01-14,2260.9,Travel,Uber ride,Debit Card
cd57151a-2d1e-4356-ada9-6e130531c56b,180,2025-05-02,489.21,Entertainment,Netflix,Credit Card
42cc3da5-358d-4cb7-b640-0eca917c8f68,103,2025-03-26,12211.81,Rent,Hostel rent,Netbanking
ef9b0980-88f4-433c-873f-889531fdd204,136,2025-02-23,1223.24,Food,Zomato bill,Credit Card
4b818b8f-9e8d-4f8f-9184-bc368289cdf3,187,2025-04-04,755.21,Travel,Indigo flight,UPI
8bb5510d-e41a-4232-866a-cd720e7a5d59,121,2025-04-08,3283.64,Shopping,Amazon,Debit Card
580a9248-7541-46ae-a60a-de013dae478f,113,2024-12-10,6434.86,Rent,Monthly rent,Credit Card
74860fa1-9cd2-4d9d-93d1-9cb18a046389,107,2025-03-11,56.67,Food,Restaurant charge,Netbanking
48feeaad-be41-4664-b511-02b02070a204,197,2025-05-26,1721.16,Entertainment,Netflix,UPI
43f7ec89-5d91-4ebc-9eca-18ac848fa989,160,2025-04-05,88.6,Entertainment,Netflix,Netbanking
95dcecb2-6439-40a2-91ba-b5deedd3e02e,157,2025-03-20,11160.49,Rent,Hostel rent,Credit Card
e5fc3fb4-fce8-4a38-8bc0-48d5338b1fb1,144,2025-01-30,1244.59,Bills,Phone recharge,Netbanking
255dc8cb-3784-434a-95b9-4dbf6ea0a24f,146,2025-04-08,2544.0,Shopping,Flipkart,Credit Card
3afed936-a22e-4cc2-b8a2-4bd5ae64f4d0,122,2025-02-01,3366.92,Travel,Indigo flight,Netbanking
6d9aca0a-0986-4267-a834-57f23f8e2290,102,2025-03-08,8680.78,Rent,Monthly rent,Netbanking
53a412c8-5167-4642-b46c-279c58d9f5f7,152,2025-01-21,5425.55,Rent,Monthly rent,Credit Card
37287368-065c-405e-9675-e7ee8b1a9648,145,2025-05-10,4280.61,Shopping,Flipkart,Credit Card
a07002ed-91d3-49d6-a61f-7109a9d88437,158,2025-05-10,4476.3,Shopping,DMart purchase,Netbanking
bb7b2cab-5612-4f63-961c-fbaf6299ceb0,143,2025-04-17,2585.83,Shopping,DMart purchase,Debit Card
3577bd19-8431-489d-9e0b-e9243f7ed110,167,2025-02-21,309.57,Bills,Phone recharge,Credit Card
7e55b924-d237-4a9e-a98c-ece450874566,172,2025-01-31,3706.65,Travel,Ola trip,Credit Card
6cd91cf2-0b31-4c45-8145-1774f8b58a37,146,2025-03-03,1579.05,Bills,WiFi payment,Netbanking
0bcc47ce-2cb0-40a9-be30-be34416d53e7,139,2024-12-19,780.89,Entertainment,Gaming top-up,Credit Card
f6545fe8-858d-483d-b1c0-c0936a9a2d81,169,2025-04-17,2616.05,Shopping,Flipkart,Netbanking
ecc20a17-a77d-4385-af7a-9950e9b5e312,125,2024-12-16,9121.18,Rent,Hostel rent,Credit Card
10f8da7e-9430-40b7-99c1-be8eafbc3535,184,2025-01-04,13899.25,Rent,Hostel rent,Netbanking
19a7dda7-10a4-4ca8-bfd8-f2da2c6cc08b,156,2025-02-28,401.61,Entertainment,Gaming top-up,UPI
4948123a-afa5-46e6-98c9-cce048d17e8b,185,2025-02-23,802.64,Bills,Electricity bill,Credit Card
b9cf87a2-35a1-433d-8839-10a859b65251,198,2025-03-09,11806.3,Rent,Hostel rent,Credit Card
57e1faaa-4666-47ff-8f85-84c151dc5913,125,2025-03-05,1171.38,Bills,Phone recharge,Credit Card
4c60b9c2-f5ae-4576-b0f3-f4b3f214378b,194,2025-01-13,2608.61,Shopping,Zudio,Credit Card
476dbde7-9f9c-4414-b529-0c91cae75189,197,2025-02-09,3246.61,Shopping,Zudio,UPI
839e60ea-3bbb-4514-9bb2-a05b06393100,110,2025-04-01,1584.58,Bills,Electricity bill,UPI
46b9eab6-e87c-485a-8fe2-f3d3bed7db25,111,2025-01-01,696.44,Food,Swiggy order,Debit Card
2550b6dd-da85-401d-b40f-2f188b4f5a77,127,2025-02-03,12435.84,Rent,Monthly rent,Debit Card
51cded60-da9f-41d2-926c-844528def8af,140,2025-05-21,1265.3,Food,Dominos,Netbanking
b7e56d3c-91c6-42ad-86d7-3e0fd0e6fb22,137,2025-04-23,3666.21,Shopping,Zudio,Debit Card
ea5722fb-68bb-420d-b09a-bfcd9222db18,119,2025-02-05,1806.59,Food,Zomato bill,Credit Card
b28edb33-b154-46d7-ac73-acf8cbdcf58b,179,2025-04-26,2895.37,Shopping,Amazon,Netbanking
fa0227f4-93fb-45b8-83c7-26cc1a2ca18e,135,2025-05-21,3649.38,Travel,Train ticket,Credit Card
9997c8ec-e2fc-42dc-b9f6-a35e8e3ee006,112,2025-02-10,1822.91,Food,Zomato bill,UPI
3b85d8f0-c2f4-4304-9f32-4955769d3b73,161,2025-02-20,2627.66,Travel,Train ticket,Credit Card
ca91ca5c-efda-4ff1-ae00-783db06d9fe8,174,2024-12-30,1865.34,Food,Dominos,Credit Card
12230dda-950b-4541-b6b2-c1065042c10f,185,2025-05-01,4866.34,Shopping,Amazon,Debit Card
919cc446-873e-4dcb-88b7-297a0b78a876,108,2025-02-14,13864.91,Rent,Monthly rent,Credit Card
7e7e0770-6936-470e-b5bc-23b5b6e0f36e,119,2025-03-14,3548.18,Travel,Indigo flight,UPI
76797615-66e3-4294-91f1-3a077696d713,141,2025-03-24,1925.07,Bills,Electricity bill,Debit Card
ce3d1834-a02d-4bc0-9915-b94c04c77746,163,2024-12-25,741.69,Bills,Electricity bill,UPI
dfd45bf9-2841-43c5-83d7-200aebed19d6,146,2025-02-04,1983.82,Entertainment,Gaming top-up,Debit Card
97ba149f-20b2-40ac-ae92-5ba895a0ab87,103,2025-01-20,4919.16,Travel,Indigo flight,Netbanking
079b55c9-fd1d-4c7b-88dd-fde6dff518ae,130,2025-03-05,5520.11,Rent,Monthly rent,Debit Card
85406fec-9e8e-482d-9847-beb0fb05bbdc,143,2024-12-28,14961.54,Rent,PG fees,UPI
65b305ca-a02a-4260-aad0-fc10093709e0,184,2025-01-25,14950.97,Rent,Hostel rent,Netbanking
c02ae3c3-3eca-4515-bbe3-a4aa82c01963,104,2025-03-02,699.19,Bills,Electricity bill,Credit Card
f3d6d3c2-b207-42a1-b9ba-6efce4dec6c7,102,2025-01-22,1482.55,Entertainment,Netflix,Debit Card
9013056d-2a28-4896-b7c3-2e1f2471d1f7,148,2025-01-01,4570.41,Shopping,Flipkart,Netbanking
7e1675e1-0cb2-47c3-9a9c-35b26147413b,142,2024-12-23,1408.87,Food,Dominos,Debit Card
04eab2e9-19d8-468f-83ba-b3f5434fc8b0,143,2024-12-14,844.03,Entertainment,Gaming top-up,Credit Card
c64c780e-5bb4-446a-9212-8f7b1ba09140,124,2025-01-30,7615.88,Rent,Hostel rent,Netbanking
ad6da958-668f-4edb-b7b3-9cabf059d76a,157,2025-02-17,5833.06,Rent,PG fees,UPI
9b18cbcf-f5ec-4eab-8c4c-741b89862574,114,2025-05-21,1729.88,Bills,Phone recharge,UPI
9576d019-c6f1-4e0f-b885-4d1c0dd796f0,122,2025-04-03,1593.32,Travel,Uber ride,Debit Card
1771035a-c32a-4a8e-af47-e3ad4f36871f,130,2025-02-24,1165.22,Food,Zomato bill,UPI
3d43b9a9-4033-4fa6-a89c-0e88154c349c,194,2025-01-22,1460.06,Food,Swiggy order,Debit Card
cb594d0a-173a-4720-a57d-e9ed86a937dd,180,2025-05-22,354.68,Entertainment,Netflix,Netbanking
5f82aa4f-e4f9-4770-ab97-b36bc0d0d73f,113,2025-05-29,1582.96,Bills,Phone recharge,UPI
9a71853b-3232-45e0-b72b-9af1d0c24b28,195,2025-01-05,439.07,Food,Zomato bill,UPI
62489c09-b3d1-41ca-9241-0f092a780589,111,2025-05-11,3732.14,Travel,Uber ride,UPI
9891e5c7-607d-4c6c-8fef-46974c9c3b52,191,2025-02-06,1445.99,Shopping,Flipkart,UPI
5f73931e-76f6-4a37-8d7e-73ad236b475b,124,2025-03-27,3314.53,Shopping,Zudio,Netbanking
957562ae-871c-4c02-a5ae-d5017356431c,123,2025-04-24,3224.56,Travel,Train ticket,Netbanking
3f870e4e-8436-45c0-863f-6f3d287b4349,107,2025-02-03,11761.59,Rent,Hostel rent,Netbanking
dab3b7d0-3e9d-4f6b-9467-1fe89e9afc8e,125,2025-01-10,858.01,Travel,Uber ride,Debit Card
81d63c76-ba91-4535-aa6d-af442b2dde26,189,2025-05-02,3649.85,Travel,Ola trip,UPI
c0c3dc13-1e30-4aab-ab35-77a01febcf68,196,2025-01-04,4318.77,Travel,Ola trip,Credit Card
6d9f777a-180f-42f6-9818-b023ed45d36a,175,2025-03-11,3358.84,Travel,Train ticket,Debit Card
73862aac-34bf-4dce-aecb-1689caaff1cd,136,2025-03-14,1037.98,Entertainment,Gaming top-up,Credit Card
4b535649-431f-4fda-92e5-7cc94c862208,194,2025-03-05,4210.11,Shopping,Zudio,Credit Card
d32b2df0-bdbb-42eb-b3c2-8eecefe48061,187,2025-03-11,1326.94,Entertainment,Netflix,Debit Card
c4e8c768-6dd6-4684-80a2-bf66876ca7c2,108,2025-05-24,5646.53,Rent,Monthly rent,Netbanking
8234ad26-459e-4b1e-a8c0-3f5b8befe735,196,2025-02-02,5604.04,Rent,Hostel rent,Netbanking
bace8069-1dc9-4944-a590-fecd8101cd3b,195,2025-03-11,73.4,Food,Restaurant charge,UPI
301ed08e-ebba-48f4-915f-9235bbaa0298,146,2024-12-09,12713.86,Rent,Hostel rent,UPI
a83229d9-df88-4399-9a6c-ae9cf22c8c3d,140,2024-12-22,1467.94,Entertainment,BookMyShow,Netbanking
80bfcc67-8323-4d1d-aa2c-e8e5ad30f642,147,2025-02-19,13109.65,Rent,Hostel rent,Netbanking
15668496-1b17-4df7-8be3-3ee98f658a0f,195,2025-03-13,8134.75,Rent,PG fees,Credit Card
c530b518-9ae3-44c1-9a96-bb80b805309d,145,2025-03-03,692.15,Travel,Ola trip,Netbanking
76952db2-7d53-4379-becf-d2bccc8b42ba,151,2025-01-20,1959.65,Shopping,DMart purchase,Netbanking
09f32626-dbd2-45d8-90ce-66d73fdb5c9a,194,2025-01-15,1187.08,Shopping,DMart purchase,Netbanking
f8fa328c-c3be-4aab-b123-2bbfd5567577,200,2025-03-28,4430.13,Shopping,Amazon,Debit Card
b6ada43e-d220-4f3c-afad-be2a09d03e17,101,2025-02-11,2297.38,Shopping,Flipkart,Netbanking
0495c4eb-35da-4eb9-ac45-031ab41ebeb2,123,2024-12-14,344.53,Bills,Electricity bill,Credit Card
e4c821ea-3577-4e77-8587-418831080149,119,2024-12-14,813.02,Food,Swiggy order,Debit Card
3becbed7-3195-471c-85b1-e82c0e075ade,150,2025-01-28,5216.81,Rent,Monthly rent,Credit Card
5013a5b6-89c6-4315-bf2e-bdfe1c176566,124,2025-03-11,7776.7,Rent,Hostel rent,Netbanking
74307aa2-c9c1-4c7b-b6bf-dca55660a6ec,120,2025-03-31,894.07,Entertainment,Gaming top-up,Netbanking
40673ab2-9ca0-46f7-950e-1a1b120f1f4f,113,2025-05-25,739.07,Bills,Electricity bill,UPI
dd2f54d6-ad9c-4b3b-a9eb-8e97c399ecb8,137,2025-05-17,9767.0,Rent,Hostel rent,Credit Card
40324869-9fd3-4ac8-abfa-0ec015bde1cd,153,2025-04-11,4116.3,Travel,Train ticket,Netbanking
23d6c0d6-a8d4-407f-8cbe-71e01d4d88c4,143,2025-04-14,1281.44,Food,Dominos,Debit Card
582808bd-891c-4583-94f8-585be2395f2e,115,2025-03-06,886.54,Bills,WiFi payment,Credit Card
8c5a22eb-7e69-48ea-bdf9-7d3e1f62d475,147,2025-01-29,715.14,Entertainment,BookMyShow,Credit Card
2d2fc189-b6d6-4762-be4d-4c2cc74d29d2,108,2025-03-19,14704.31,Rent,Hostel rent,UPI
b0816aa0-a0a6-4794-9019-01cf86edbc57,126,2024-12-06,2376.5,Shopping,Zudio,Debit Card
201f904f-0b55-472a-819c-49cf6817a2d4,140,2025-05-18,1824.78,Bills,Electricity bill,Netbanking
851d505d-e98e-4a8a-8ecc-1c6c7cb35050,142,2024-12-25,8407.57,Rent,Hostel rent,Credit Card
fb13bd23-41a7-40b7-8771-3491a1aaddfb,173,2025-02-26,4017.18,Travel,Indigo flight,Credit Card
5090803a-5123-47b5-9f75-d89c45e1c3e9,131,2024-12-31,1238.3,Bills,WiFi payment,Netbanking
d7c1df29-0bdb-4ab8-a74a-e7da60e64276,140,2025-05-25,1786.59,Entertainment,Gaming top-up,UPI
5d887e5b-3c27-4969-acce-8e1aa075710d,110,2025-01-25,3306.23,Shopping,Flipkart,Netbanking
8b905377-0654-4b37-b75c-d2ed9986d859,149,2025-04-25,801.16,Shopping,Zudio,Credit Card
f828b6c4-cb72-46d5-a99b-b48d2e9412d0,199,2025-02-14,6430.83,Rent,Hostel rent,UPI
959af551-cc33-41a5-955b-8a55818f9627,100,2025-05-02,1505.0,Shopping,Flipkart,Debit Card
bef32500-50d0-4f7d-a8ff-32c0059c90c0,118,2025-02-21,9825.53,Rent,Hostel rent,Debit Card
9739a594-4537-41ba-bed1-218d9b5883de,177,2025-02-14,14852.85,Rent,PG fees,Credit Card
0f787d42-23e7-4ebb-a3c5-23e5e6882728,176,2024-12-13,1917.57,Bills,Electricity bill,UPI
30597ac2-0bbc-471d-a902-94f2389af862,124,2025-02-20,5605.63,Rent,Hostel rent,Debit Card
1130a828-8978-4060-b448-9c74916a7dae,101,2024-12-14,2403.46,Travel,Train ticket,Debit Card
df826592-308f-41ac-a359-1cd69be37dea,103,2025-03-25,6440.6,Rent,Monthly rent,UPI
b55b2938-e64f-457b-a46d-128fa1eb3527,110,2025-03-24,1536.63,Bills,WiFi payment,Debit Card
5fe3e15b-f65e-4827-9a56-8cae514f2f87,148,2025-01-11,2510.08,Shopping,Flipkart,Credit Card
ac252172-39b8-4fe1-9146-509243deb631,113,2025-02-13,1529.0,Entertainment,Gaming top-up,Debit Card
5c5a43fc-cce8-4da5-b795-1af334314c0e,177,2025-03-22,1390.01,Shopping,Zudio,Netbanking
87a87cf6-4e3a-43f8-a1a2-aa61dce9ec70,141,2025-01-30,10864.8,Rent,Monthly rent,UPI
317da788-a4ca-4cf2-b455-29b45bc6fc4b,170,2024-12-19,1742.09,Food,Swiggy order,Netbanking
0af5ab7b-89bb-41c1-aaf9-c50f9529bd85,192,2025-02-18,8152.69,Rent,Monthly rent,Netbanking
391b38b3-ab7a-4fe4-a867-f7351ea5545f,182,2025-03-12,1276.34,Entertainment,Netflix,Debit Card
40b9863e-5c27-4e4f-bfb8-7beb6a199c46,197,2025-03-02,1969.75,Shopping,Flipkart,UPI
63546ddc-6cec-4b8e-86df-caf26a968026,196,2025-05-02,681.83,Bills,Phone recharge,UPI
27e3d4a0-0ba6-4ccb-8ad4-3e455436ea19,191,2025-03-21,1459.41,Entertainment,Netflix,Credit Card
1d2b3cde-87ce-4783-a738-bab672332f23,117,2025-01-28,4671.27,Shopping,Amazon,Credit Card
e574dcdf-f414-4472-9c8e-17346c5fb4eb,130,2025-05-14,1883.24,Food,Zomato bill,UPI
ce6d0685-d3b1-4124-90c5-974c0ebc77b7,152,2025-04-05,8381.58,Rent,PG fees,Debit Card
1d27cb1b-6c68-4965-b6b0-6934eef1ac97,107,2025-04-16,831.09,Food,Restaurant charge,Netbanking
372e65eb-2910-4f4d-9d25-4391a42cb74e,170,2025-04-02,1404.44,Bills,Phone recharge,UPI
6ce3dc15-5921-49c2-9f6f-2ac53192d3eb,197,2024-12-28,1215.77,Travel,Train ticket,Debit Card
82dd0f51-ea78-4edc-bd1b-7c4ee559e284,187,2024-12-29,754.31,Travel,Ola trip,UPI
75aebff7-ce0c-48ec-af16-d0abcd0fbb00,105,2024-12-23,983.45,Food,Zomato bill,Credit Card
3345b419-9281-4648-9b58-ebc9d5f5a4ab,117,2025-02-19,4794.89,Travel,Ola trip,Debit Card
387eb811-06b7-492c-a02c-9e8b873bdca7,185,2025-02-15,12559.63,Rent,PG fees,Netbanking
63ec4814-f03d-42bd-b918-6175ff7ca6f5,185,2025-05-08,1009.84,Food,Dominos,Netbanking
050b6b14-9353-4470-ab5b-3dc6a66b16f8,175,2025-02-08,128.25,Entertainment,Netflix,UPI
220e6435-4331-4f14-94f4-4b543b4c56c2,100,2025-03-23,3122.33,Travel,Ola trip,Debit Card
a23496b2-b30b-451a-b44e-ec90dd4c9f77,147,2025-02-13,1184.09,Bills,Electricity bill,Credit Card
d8f95fb2-2587-4dc2-86ba-baa2ee046a23,100,2025-04-30,1185.15,Shopping,Flipkart,Debit Card
0e66262f-d84a-43db-a791-515f3d136aa5,149,2025-01-02,8743.01,Rent,Hostel rent,Credit Card
258264e8-b253-4564-97b3-15d2c6925a18,141,2025-01-12,2005.19,Travel,Indigo flight,Debit Card
d8acdd39-83de-4f56-82cc-4738e37d281a,157,2025-03-31,3427.08,Shopping,Amazon,UPI
9e2ed26a-c998-452c-a26c-2c7b18dda88a,114,2025-03-13,1420.66,Shopping,DMart purchase,UPI
35bff952-3702-480e-b06c-e0b23a114aff,126,2025-02-20,3842.66,Shopping,Amazon,Credit Card
de76948e-3da5-4a82-a10d-24e42f7f1840,186,2025-03-12,1674.21,Entertainment,BookMyShow,Credit Card
7c9e0ce4-91a8-4992-9e74-646d45217aa4,106,2024-12-12,753.83,Entertainment,BookMyShow,Credit Card
4373ad85-4c8e-40ba-8ee5-842dbbab62e2,103,2024-12-13,472.77,Entertainment,BookMyShow,Debit Card
61e73558-eb9b-4f2e-84d4-bf6d26242399,142,2024-12-12,1667.7,Food,Zomato bill,Credit Card
1538a684-124b-4942-a77d-3a175f0af084,158,2024-12-31,3739.86,Shopping,DMart purchase,Netbanking
5c425430-c604-4535-bb18-e54025416ecc,161,2025-04-22,1845.6,Entertainment,Spotify,Debit Card
2e10d6cd-aa0b-46f2-8a2b-4adbcbe5f3e8,113,2025-02-07,201.46,Bills,Electricity bill,UPI
50f29f71-e5cc-4631-8ffb-5d95b94a2c54,135,2025-05-10,1721.47,Food,Swiggy order,UPI
a4d6149b-403b-4b2b-bd68-2cf57657d6ec,172,2025-03-06,8814.21,Rent,PG fees,Credit Card
f13dfcee-a841-4dda-8e0a-618ffd071e0a,182,2025-03-15,767.7,Food,Swiggy order,Credit Card
70857192-8e75-4898-aee1-ae179648ec17,153,2025-03-03,842.45,Shopping,Zudio,UPI
faee680e-634c-4e98-b251-c13dfb2066bc,138,2025-01-02,13985.22,Rent,Monthly rent,Credit Card
4928eb17-ee4b-4fbe-9e0f-8ef2e162c8c5,126,2025-04-01,14301.26,Rent,PG fees,UPI
5fab3b1d-caac-4c26-bdd5-7813abf2d864,103,2025-05-27,1907.23,Bills,WiFi payment,Netbanking
529de3df-1c06-4ea5-9613-e018db11a7c1,192,2025-03-15,1006.64,Travel,Uber ride,Credit Card
894ea805-ce9d-4077-a787-efb1514751cc,189,2025-01-01,1715.3,Shopping,Zudio,Netbanking
58d3e055-b147-4bee-908d-3e758035fedc,150,2025-02-06,470.18,Food,Zomato bill,Netbanking
2ddcb647-eacb-4df5-9173-fe794157fcf7,159,2025-04-03,1019.98,Food,Swiggy order,Netbanking
f8eb3e0f-12e3-4bd0-829a-a0a8f312f84a,105,2025-02-04,3095.42,Travel,Uber ride,UPI
3c2eace1-1346-431a-a9fc-2fbfe95c4a02,161,2025-01-05,7815.69,Rent,Hostel rent,Credit Card
c714c93d-d62f-4efa-8921-da3d28d61149,124,2025-02-19,11712.43,Rent,Monthly rent,Credit Card
9f34a981-9c45-43e5-a8ee-f15defe8b23d,183,2025-04-03,1630.19,Bills,Phone recharge,UPI
60eddc8d-8772-469b-b248-43e7add0f495,189,2025-04-27,1139.94,Entertainment,Gaming top-up,Netbanking
abd5c769-f10d-47d4-b858-c4eb63d78f5b,111,2025-05-17,1789.33,Travel,Uber ride,Debit Card
245302c5-f8f3-43ac-81c4-7e140aa16b48,147,2025-02-01,2950.66,Shopping,DMart purchase,Debit Card
5643d805-109f-4937-aa64-fe5d7568f3de,141,2025-03-30,1104.5,Bills,WiFi payment,Debit Card
883d393d-db6d-4979-b29c-2c75fc39d148,147,2025-02-08,3110.95,Shopping,Flipkart,Netbanking
b04b1dfe-3624-4dfa-abc9-395b73824e38,186,2025-03-13,6476.33,Rent,PG fees,Netbanking
ce47046f-f520-494f-a285-bae15ba11d4f,155,2025-05-14,845.26,Bills,WiFi payment,UPI
189a06d9-8461-4649-9cb8-4bf460cef656,142,2025-03-13,1775.31,Entertainment,BookMyShow,Debit Card
851b1f4d-7929-4e52-9942-69153e8ecdbb,169,2025-03-18,929.0,Bills,Phone recharge,Credit Card
